,sample1,sample2,sample3
AT5G61550,5.333609457,3.769144007,0
AT5G61560,419.2217033,377.8566867,241.4101092
AT5G61570,278.4144137,303.4160926,205.2474613
AT5G61580,880.0455604,890.4602717,821.9672139
AT5G61590,736.0381051,865.9608357,795.5782546
AT5G61600,122.6730175,201.6492044,368.4680614
AT5G61605,202.6771594,0.942286002,0
AT5G61610,154.6746743,5.653716011,11.72842636
AT5G61620,5.333609457,45.22972809,23.45685272
AT5G61630,125.8731832,31.09543806,17.59263954
AT5G61640,212.2776564,142.2851863,123.1484768
AT5G61650,126.9399051,136.6314703,16.61527067
AT5G61660,126.9399051,136.6314703,16.61527067
AT5G09020,0,0,8.796319768
AT5G61670,713.6369454,643.5813393,665.5881958
AT5G61680,0,10.36514602,0
AT5G61690,11.73394081,0,0
AT5G61700,52.26937268,0,0
AT5G61710,0,0,0
AT5G61720,1673.686648,21.67257804,0
AT5G61730,7.46705324,1.884572004,5.864213179
AT5G61740,61.8698697,68.78687813,34.20791021
AT5G61760,1104.057158,1062.89861,1067.286799
AT5G61770,1825.161156,1702.710805,1686.938658
AT5G61780,5721.896226,7082.22159,5860.303703
AT5G61790,10124.25747,14743.00678,10720.75906
AT5G61800,140.8072897,153.5926183,153.4469115
AT5G61810,1392.072068,1652.769647,1610.703886
AT5G61820,551.4952179,309.0698086,329.3733069
AT5G61830,694.4359513,812.2505336,805.3519432
AT5G61835,0,0,0
AT5G61840,1733.423074,1847.82285,1997.741956
AT5G61850,2104.642292,3278.213,3588.898466
AT5G61865,370.1524963,349.5881067,473.0465298
AT5G61880,759.5059867,764.1939475,855.1977553
AT5G61890,13.86738459,40.51829808,12.70579522
AT5G61910,1687.554032,1832.746274,1815.951348
AT5G61900,1075.255667,1222.144944,1258.851096
AT5G61920,297.6154077,290.2240886,287.3464458
AT5G61930,508.8263422,565.3716011,500.4128579
AT5G61940,526.9606144,550.2950251,543.4170879
AT5G61950,604.8313124,593.6401812,667.5429335
AT5G61960,2848.14745,4498.473373,3375.832053
AT5G61970,2028.905038,2365.137865,2291.929984
AT5G61980,392.5536561,423.0864148,483.7975873
AT5G61990,539.7612771,519.199587,530.7112927
AT5G09030,149.3410648,178.0920543,150.5148049
AT5G09045,0,0,0.977368863
AT5G62000,11838.47955,11567.50296,11617.98368
AT5G62020,103.4720235,179.0343404,283.4369703
AT5G62030,670.9680697,653.0041993,766.2571887
AT5G62040,24.5346035,34.86458207,48.86844316
AT5G62050,1115.791098,975.2660119,1072.173643
AT5G62060,0,0,0.977368863
AT5G62065,235.745538,113.0743202,302.0069787
AT5G62070,862.9780102,745.3482275,710.5471635
AT5G62080,7411.583702,75.38288015,9873.380256
AT5G62090,2633.73635,2805.185427,2874.441827
AT5G62100,160.0082837,132.8623263,92.850042
AT5G62110,0,3.769144007,0
AT5G62120,0,0,0
AT5G62130,496.0256795,612.4859012,645.0634497
AT5G62140,232.5453723,269.4937965,164.197969
AT5G62150,19.20099405,5.653716011,0
AT5G62160,1.066721891,0,2.932106589
AT5G62165,1452.875216,2106.9515,1610.703886
AT5G62170,281.6145793,216.7257804,187.6548217
AT5G62180,176.0091121,186.5726284,121.193739
AT5G62190,16358.18021,12035.8191,13784.81045
AT5G62200,1378.204684,1151.473494,1387.863786
AT5G62210,1125.391595,1454.889587,1684.98392
AT5G62220,505.6261765,656.7733433,339.1469955
AT5G62230,2381.989984,2781.628277,2919.400794
AT5G62240,108.8056329,42.40287008,77.21214019
AT5G62250,6.400331349,4.711430009,21.50211499
AT5G62260,282.6813012,337.3383887,456.4312591
AT5G62270,2067.307026,2093.759496,2291.929984
AT5G62280,174.9423902,87.63259817,54.73265634
AT5G62290,1747.290458,1555.714189,1943.0093
AT5G62300,16001.89509,13745.12591,15975.09407
AT5G62310,137.607124,16.01886203,18.5700084
AT5G62320,0,130.0354683,0.977368863
AT5G62330,0,0,0
AT5G62340,8.533775132,0.942286002,0.977368863
AT5G62350,6609.408839,4202.595568,5529.953028
AT5G62360,1579.815121,593.6401812,1010.599405
AT5G62370,263.4803072,287.3972306,363.5812171
AT5G62380,48.00248512,54.65258811,27.36632817
AT5G62390,12318.5044,12706.72673,12789.84894
AT5G62400,1.066721891,1.884572004,0.977368863
AT5G62410,1713.155358,2000.473182,2264.563656
AT5G62420,7.46705324,0,4.886844316
AT5G09065,0,1.884572004,1.954737726
AT5G62430,18.13427215,22.61486404,5.864213179
AT5G62440,1686.48731,1525.561037,1857.00084
AT5G62460,892.8462231,823.5579656,1027.214675
AT5G62470,883.2457261,859.3648337,869.8582882
AT5G62480,6.400331349,0,0
AT5G62490,9.600497023,0,0
AT5G62500,887.5126137,975.2660119,887.4509277
AT5G62510,2.133443783,30.15315206,1.954737726
AT5G62520,1953.167783,1763.017109,2399.440559
AT5G62530,3840.198809,3882.218328,4431.390426
AT5G62540,1541.413133,1755.478821,2183.44204
AT5G62550,1351.536636,1542.522185,1557.925968
AT5G62560,572.8296557,531.449305,612.8102772
AT5G62570,756.305821,555.9487411,658.7466138
AT5G62573,57.60298214,33.92229607,51.80054975
AT5G62575,915.2473829,802.8276736,985.1878141
AT5G62580,1363.270577,2205.89153,1936.167718
AT5G62600,1040.053844,1035.572316,965.6404368
AT5G62610,1418.740116,1393.640997,1225.620554
AT5G62620,659.2341289,700.1184994,678.293991
AT5G62630,434.1558098,429.6824168,380.1964878
AT5G62640,1507.278033,1575.502195,1755.354478
AT5G62650,579.2299871,751.0019435,636.2671299
AT5G62660,0,0,0
AT5G09085,1.066721891,0,0
AT5G62670,4686.109269,5443.586233,4442.141483
AT5G62680,1029.386625,1038.399174,863.0167062
AT5G62690,28356.66804,29959.04114,31362.78945
AT5G62700,27142.73853,31931.24574,30902.44872
AT5G62710,1792.092778,1845.938278,2068.112514
AT5G62720,487.4919044,493.757865,663.6334581
AT5G62730,73.60381051,32.03772406,39.09475453
AT5G62740,1699.287973,1319.200403,1421.094327
AT5G62750,4.266887566,3.769144007,0
AT5G62760,897.1131107,781.1550955,775.0535085
AT5G62770,149.3410648,139.4583283,153.4469115
AT5G62780,9.600497023,11.30743202,21.50211499
AT5G62790,2522.797273,2971.027764,2308.545255
AT5G62800,0,0,0
AT5G62810,2873.748776,2892.818026,2954.586073
AT5G62820,236.8122599,128.1508963,156.3790181
AT5G62830,2.133443783,1.884572004,0
AT5G62840,296.5486858,351.4726787,285.391708
AT5G62850,279.4811356,0,1.954737726
AT5G62848,3.200165674,0,0
AT5G62860,0,0,0
AT5G62865,151.4745086,81.03659616,55.7100252
AT5G62880,1324.868589,1072.32147,1112.245766
AT5G09090,0,0,0
AT5G62890,6064.313953,5864.788075,5665.8073
AT5G62900,1050.721063,956.4202919,911.8851493
AT5G62910,689.1023419,680.3304933,713.4792701
AT5G62920,884.312448,707.6567874,557.100252
AT5G62930,1633.151216,1361.603273,1615.590731
AT5G62940,215.4778221,271.3783685,203.2927235
AT5G62950,1074.188945,940.4014298,1029.169413
AT5G09095,0,1.884572004,0
AT5G62960,875.7786729,913.0751358,817.0803696
AT5G62970,3.200165674,1.884572004,5.864213179
AT5G09100,0,0,0
AT5G09105,0,3.769144007,0
AT5G09110,0,3.769144007,0
AT5G62980,770.1732056,612.4859012,699.796106
AT5G62990,344.5511709,329.8001006,275.6180194
AT5G62998,5.333609457,11.30743202,16.61527067
AT5G63000,661.3675727,617.1973312,672.4297779
AT5G63010,270.9473604,321.3195266,268.7764374
AT5G63020,411.7546501,471.1430009,321.554356
AT5G09120,114.1392424,149.8234743,80.14424678
AT5G63030,734.9713832,581.3904631,623.5613347
AT5G63040,443.7563068,569.1407451,540.4849813
AT5G09125,11.73394081,16.96114803,19.54737726
AT5G09130,7.46705324,4.711430009,1.954737726
AT5G63050,1317.401536,1513.311319,1130.815775
AT5G09135,2.133443783,0,0
AT5G63060,278.4144137,222.3794964,223.8174697
AT5G09140,36.26854431,32.98001006,32.25317248
AT5G63063,0,0,0
AT5G63070,49.06920701,0,2.932106589
AT5G63080,604.8313124,669.0230613,706.6376881
AT5G09145,4.266887566,3.769144007,0
AT5G63087,17.06755026,22.61486404,19.54737726
AT5G63090,146.1408991,81.97888216,101.6463618
AT5G63100,113.0725205,128.1508963,127.0579522
AT5G63110,1651.285488,1733.806243,1805.20029
AT5G63120,1429.407335,1343.699839,1432.822753
AT5G63130,42.66887566,49.9411581,43.98159884
AT5G63135,477.8914074,614.3704732,564.9192029
AT5G63140,2211.314481,1770.555397,2171.713614
AT5G63145,0,0,0
AT5G63150,1168.060471,1058.18718,1200.208964
AT5G63160,185.6096091,143.2274723,150.5148049
AT5G63170,0,0,0
AT5G63180,291.2150764,438.1629909,92.850042
AT5G63190,3045.491,2079.625206,2813.844957
AT5G63195,2566.532871,1731.921671,2310.499992
AT5G63200,1134.992092,992.2271599,1030.146782
AT5G63220,906.7136077,1007.303736,1054.581003
AT5G63240,3.200165674,0,0
AT5G63260,1366.470743,1342.757553,1485.600672
AT5G63270,4.266887566,0,0
AT5G63280,746.705324,657.7156293,799.4877301
AT5G63290,341.3510053,262.8977945,338.1696267
AT5G09150,72.53708862,61.24859012,56.68739406
AT5G63300,698.7028389,697.2916414,834.6730091
AT5G63310,4001.273815,5071.383262,3879.177018
AT5G63320,1557.413962,1620.731923,1676.1876
AT5G09155,812.8420813,808.4813896,905.0435673
AT5G63340,74.6705324,82.92116816,73.30266474
AT5G63350,91.73808266,48.05658609,71.34792701
AT5G63370,2714.807214,2682.688247,2593.936963
AT5G63375,216.544544,202.5914904,220.8853631
AT5G63380,630.4326378,724.6179354,820.0124762
AT5G63390,98.13841401,71.61373614,142.695854
AT5G63400,7270.776412,6655.366031,7613.703444
AT5G63410,1505.144589,1480.331309,1354.633244
AT5G63420,2155.844943,2660.073383,2096.456211
AT5G63440,958.9829804,970.5545819,922.6362068
AT5G63450,0,0,0
AT5G63460,1268.332329,1211.779798,1486.578041
AT5G63470,1352.603358,1183.511218,1161.114209
AT5G63480,827.7761878,821.6733936,805.3519432
AT5G63490,756.305821,845.2305437,758.4382378
AT5G09160,136.5404021,230.8600705,145.6279606
AT5G09165,35.20182242,43.34515608,44.95896771
AT5G63500,94.93824834,150.7657603,133.8995343
AT5G63510,2815.079072,2498.000191,2933.083958
AT5G63520,554.6953836,617.1973312,646.0408185
AT5G63530,3063.625272,3053.006646,2700.470169
AT5G63540,209.0774907,198.8223464,234.5685272
AT5G63550,2530.264327,3092.582658,3374.854684
AT5G63560,0,90.45945618,6.841582042
AT5G63570,2975.087355,3967.966354,2717.08544
AT5G63580,123.7397394,154.5349043,118.2616324
AT5G63590,19.20099405,16.96114803,0.977368863
AT5G63595,0,0,0
AT5G63600,0,2.826858006,0.977368863
AT5G63610,766.9730399,762.3093755,843.4693289
AT5G63620,1187.261465,1077.0329,1311.629014
AT5G63625,20.26771594,37.69144007,54.73265634
AT5G63630,532.2942238,407.0675528,492.593907
AT5G63640,1923.29957,1920.378872,2094.501474
AT5G63650,1323.801867,1289.989537,1458.234344
AT5G63660,43.73559755,117.7857502,96.75951745
AT5G63670,1794.226221,1865.726284,2068.112514
AT5G63680,1372.871074,1502.003887,1385.909048
AT5G63690,128.006627,142.2851863,73.30266474
AT5G63700,1040.053844,1340.872981,1429.890647
AT5G63710,135.4736802,143.2274723,53.75528747
AT5G63715,0,0,0
AT5G63720,1.066721891,5.653716011,3.909475453
AT5G63730,16.00082837,32.98001006,14.66053295
AT5G63740,0,5.653716011,0
AT5G63750,55.46953836,113.0743202,89.91793541
AT5G63760,248.5462007,242.1675025,198.4058792
AT5G63770,780.8404245,684.0996373,677.3166222
AT5G63780,679.5018449,831.0962536,743.7777049
AT5G63790,368.0190525,266.6669385,424.1780866
AT5G63800,307.2159047,203.5337764,99.69162404
AT5G63810,3715.392348,3531.687935,3819.557517
AT5G63820,82.13758564,130.0354683,81.12161564
AT5G63830,481.091573,506.949869,625.5160724
AT5G63840,4235.952631,4340.169324,3971.049691
AT5G63850,420.2884252,188.4572004,134.8769031
AT5G63860,5450.948865,4733.102587,6146.67278
AT5G63870,1125.391595,1230.625518,1081.947332
AT5G63880,587.7637622,550.2950251,689.0450485
AT5G63890,1347.269749,1767.728539,1713.327617
AT5G63900,8.533775132,43.34515608,20.52474613
AT5G63905,224.0115972,178.0920543,193.5190349
AT5G63910,819.2424126,838.6345416,739.8682294
AT5G63920,1672.619926,2191.75724,2160.962556
AT5G63930,601.6311468,700.1184994,619.6518592
AT5G63940,1572.348068,1677.269083,1695.734978
AT5G63950,1538.212967,1803.535408,1970.375628
AT5G63960,1901.965132,2159.719516,2152.166237
AT5G63970,316.8164018,365.6069687,334.2601512
AT5G63980,1729.156186,2581.863645,2270.427869
AT5G63990,443.7563068,440.0475629,337.1922578
AT5G09175,292.2817983,293.9932326,380.1964878
AT5G64000,163.2084494,159.2463343,196.4511415
AT5G64010,331.7505082,359.9532527,421.24598
AT5G64020,640.0331349,781.1550955,628.448179
AT5G64030,2889.749604,3056.77579,2862.7134
AT5G64040,5407.213268,8317.558538,6173.06174
AT5G64050,2229.448753,2252.063544,1886.321906
AT5G64060,128.006627,139.4583283,187.6548217
AT5G64070,2068.373748,2386.810443,2029.995129
AT5G64080,2857.747947,3069.025508,2928.197114
AT5G64090,1196.861962,1221.202658,1318.470596
AT5G64100,3.200165674,0.942286002,0
AT5G64110,0,0,0
AT5G64120,112.0057986,16.96114803,22.47948385
AT5G64130,5325.075682,4425.917351,5030.517539
AT5G64140,9745.5712,8253.48309,10622.0448
AT5G64150,832.0430753,842.4036856,900.156723
AT5G09185,155.7413962,117.7857502,145.6279606
AT5G64160,956.8495366,917.7865658,1121.042086
AT5G64170,96.00497023,61.24859012,474.0238986
AT5G64180,539.7612771,360.8955387,608.9008017
AT5G64190,29.86821296,48.05658609,63.52897611
AT5G64200,3818.864371,3626.858821,4110.813438
AT5G64210,0,0,1.954737726
AT5G64220,1235.26395,1425.678721,1467.030664
AT5G64230,72.53708862,55.59487411,54.73265634
AT5G64240,164.2751713,161.1309063,137.8090097
AT5G64250,1132.858649,1016.726596,1321.402703
AT5G64260,6886.756531,4202.595568,8418.078018
AT5G64270,4336.224489,4629.451127,4684.528961
AT5G64280,952.5826491,869.7299797,827.8314271
AT5G64290,1732.356352,2311.427563,1718.214461
AT5G64300,1749.423902,1725.325669,1517.853844
AT5G64310,6530.471419,5304.127904,7365.451753
AT5G64320,313.6162361,363.7223967,266.8216996
AT5G64330,706.1698921,547.4681671,517.0281286
AT5G64340,4069.544016,4355.245901,4147.953455
AT5G64350,6952.893288,6984.223846,8072.089441
AT5G64360,1203.262294,1099.647764,1224.643186
AT5G64370,891.7795012,844.2882577,784.8271971
AT5G64380,656.0339632,571.0253171,603.0365886
AT5G64390,1160.593418,1208.95294,864.9714439
AT5G64400,7842.539346,8119.678478,8921.422983
AT5G64395,48.00248512,44.28744209,56.68739406
AT5G64401,5.333609457,9.422860018,9.773688632
AT5G64410,1002.718578,919.6711378,766.2571887
AT5G64420,2527.064161,2791.051137,2901.808155
AT5G64430,992.051359,915.9019938,885.49619
AT5G64440,1817.694103,1577.386767,1325.312178
AT5G09190,3.200165674,0,0
AT5G64450,19.20099405,18.84572004,12.70579522
AT5G64460,1140.325702,1109.070624,1042.852577
AT5G64470,595.2308154,542.7567371,452.5217836
AT5G64480,201.6104375,206.3606344,141.7184852
AT5G64490,4.266887566,13.19200403,3.909475453
AT5G64500,2059.839972,2088.10578,2029.01776
AT5G64505,0,0,0
AT5G64510,5.333609457,48.9988721,6.841582042
AT5G09195,0,1.884572004,4.886844316
AT5G64520,339.2175615,265.7246525,262.9122242
AT5G09200,0,0,0.977368863
AT5G09205,0,0,0.977368863
AT5G64530,34.13510053,49.9411581,39.09475453
AT5G64540,40.53543187,4.711430009,63.52897611
AT5G64550,1268.332329,1632.981641,1550.107017
AT5G64560,1062.455004,1224.029516,1086.834176
AT5G64570,4443.9634,4830.158045,2172.690983
AT5G64572,3863.666691,3903.890906,1931.280874
AT5G64580,1475.276376,1985.396606,1576.495976
AT5G64590,5.333609457,0,3.909475453
AT5G64600,706.1698921,678.4459213,756.4835001
AT5G64610,2035.305369,2236.044682,2512.815347
AT5G64620,3034.823781,3434.632477,3327.940979
AT5G64630,714.7036673,972.4391539,866.9261816
AT5G64640,631.4993597,522.968731,540.4849813
AT5G64650,1182.994578,1235.336948,1385.909048
AT5G64660,226.145041,266.6669385,283.4369703
AT5G64667,69.33692294,84.80574017,92.850042
AT5G64670,2622.002409,2818.377432,2964.359762
AT5G64680,1401.672565,1271.143816,1396.660105
AT5G09215,0,0,0
AT5G09235,0,0,0
AT5G64687,12.8006627,28.26858006,12.70579522
AT5G64690,28.80149107,6.596002013,3.909475453
AT5G64700,57.60298214,68.78687813,30.29843476
AT5G09245,0,0,0
AT5G64710,352.0182242,454.1818529,507.25444
AT5G64720,0,0,1.954737726
AT5G64730,545.0948865,575.7367471,586.4213179
AT5G64740,4783.180961,5959.958962,4097.130274
AT5G09255,1.066721891,0,0
AT5G64750,153.6079524,97.99774419,121.193739
AT5G64760,985.6510277,1098.705478,971.50465
AT5G64770,100.2718578,85.74802617,12.70579522
AT5G64780,135.4736802,76.32516615,132.9221654
AT5G64790,27.73476918,0,0
AT5G64800,24.5346035,14.13429003,37.1400168
AT5G09265,4.266887566,3.769144007,4.886844316
AT5G64810,34.13510053,36.74915407,83.07635337
AT5G64813,1188.328187,1214.606656,1209.982653
AT5G64816,837.3766848,897.0562738,1037.965733
AT5G09275,802.1748624,865.0185497,1021.350462
AT5G64820,46.93576322,21.67257804,17.59263954
AT5G64830,890.7127794,1013.899738,952.9346416
AT5G64840,1317.401536,1249.471238,1364.406933
AT5G64850,926.9813237,691.6379254,786.7819348
AT5G64855,6.400331349,0,8.796319768
AT5G64860,2261.45041,2138.046938,2822.641277
AT5G64870,329.6170645,393.8755488,324.4864626
AT5G64880,613.3650876,476.7967169,579.5797359
AT5G64890,0,0,0
AT5G64900,362.6854431,473.0275729,443.7254639
AT5G64905,9.600497023,9.422860018,19.54737726
AT5G64910,2803.345131,2764.667129,3886.995969
AT5G64920,2464.127569,2234.16011,2747.383874
AT5G09285,907.7803296,729.3293654,800.4650989
AT5G64930,701.9030046,705.7722154,680.2487288
AT5G64940,2434.259356,2418.848167,2086.682523
AT5G64950,307.2159047,297.7623766,280.5048637
AT5G64960,3938.337223,4272.324732,4014.053921
AT5G64970,2396.92409,2279.389838,2662.352783
AT5G64980,816.042247,908.3637058,1079.992594
AT5G64990,364.8188869,310.0120946,377.2643812
AT5G65000,1674.75337,1506.715317,1549.129648
AT5G65005,0,0,0
AT5G65010,1382.471571,1484.100453,1430.868016
AT5G65020,2642.270125,2719.437401,2609.574865
AT5G65030,104.5387454,60.30630412,100.6689929
AT5G65040,384.0198809,412.7212688,407.5628159
AT5G09295,52.26937268,54.65258811,39.09475453
AT5G65050,3586.318999,3031.334068,3706.182729
AT5G65060,1198.995406,1000.707734,1152.31789
AT5G65070,92.80480456,146.0543303,125.1032145
AT5G65080,45.86904133,30.15315206,19.54737726
AT5G65090,77.87069808,43.34515608,58.64213179
AT5G65100,3.200165674,17.90343404,5.864213179
AT5G65110,1042.187288,1093.994048,1229.53003
AT5G65120,656.0339632,895.1717018,984.2104452
AT5G65130,16.00082837,19.78800604,32.25317248
AT5G65140,256.0132539,517.315015,390.9475453
AT5G65158,71.47036673,0,0
AT5G65160,90.67136077,34.86458207,35.18527907
AT5G65165,0,2.826858006,0
AT5G65170,277.3476918,391.0486908,305.9164542
AT5G65180,947.2490396,1023.322598,1069.241536
AT5G65200,384.0198809,437.2207049,455.4538902
AT5G65205,262.4135853,281.7435146,310.8032985
AT5G65207,598.4309811,363.7223967,656.791876
AT5G65210,51.20265079,45.22972809,38.11738566
AT5G65220,7741.200766,9504.838901,7387.931237
AT5G65225,193.0766624,253.4749345,238.4780026
AT5G09325,97.07169212,148.8811883,89.91793541
AT5G65230,294.415242,371.2606847,399.743865
AT5G65240,661.3675727,759.4825175,604.9913263
AT5G65250,812.8420813,811.3082476,706.6376881
AT5G65260,2183.579712,1977.858318,2390.644239
AT5G65270,1222.463288,1615.078207,1470.940139
AT5G65274,17.06755026,3.769144007,2.932106589
AT5G65280,803.2415843,891.4025577,946.0930595
AT5G65290,668.8346259,665.2539173,580.5571047
AT5G65300,61.8698697,17.90343404,61.57423838
AT5G65305,0,0.942286002,0
AT5G65310,4251.953459,6759.017491,4591.678919
AT5G65320,2.133443783,0.942286002,0.977368863
AT5G65330,2.133443783,29.21086606,9.773688632
AT5G09335,0,3.769144007,3.909475453
AT5G65340,1.066721891,0.942286002,2.932106589
AT5G65350,535.4943895,575.7367471,669.4976713
AT5G65360,13759.64568,15335.70468,18608.12579
AT5G65380,296.5486858,473.9698589,296.1427655
AT5G65390,729.6377737,882.9219837,776.0308773
